customer_id,full_name,email,phone,address,date_of_birth,age,job,marital,education,has_default,balance,has_housing_loan,has_personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration_sec,campaign_contacts,days_since_prev_contact,previous_contacts,previous_outcome,subscribed_deposit,country,zip_code,language
BM-00104,María Cristina Arce Sainz,christineparrish@example.com,+44(0)1174960399,"Plaza Conrado Cuéllar 9 Piso 8 , Jaén, 12888",1955-06-16,70.0,blue-collar,married,unknown,unknown,-350.94,yes,yes,unknown,30,sep,2414.0,16,250,4,failure,yes,IE,89102,pt
BM-00105,Amy Potter,joan20@example.net,+39 36670709376,"Friedericke-Reinhardt-Gasse 98-10, 32441 Holzminden",1975-05-11,,entrepreneur,divorced,secondary,unknown,491.41,yes,yes,unknown,16,nov,2045.0,34,111,12,failure,no,MT,48453,de
BM-00106,Emily Bailey,pberger@example.org,+44(0)131 4960977,"Flat 78L, Trevor Forks, South Amanda, AL91 7PH",1973-02-24,53.0,entrepreneur,married,unknown,no,-2871.45,no,no,telephone,27,jan,1956.0,28,153,2,other,no,GB,06426,de
BM-00107,Arcelia Arce-Barral,lynn46@example.org,+49(0)1716 390447,"501 Mcmillan Mews Suite 426, Port Carolport, WV 36495",1955-08-15,70.0,housemaid,married,primary,unknown,-4280.94,yes,yes,telephone,6,feb,3714.0,2,385,20,success,no,ES,40493,es
BM-00108,Aimee White,aitorluis@example.com,734-828-3223x502,"Piazza Finotto, 84 Appartamento 86, 10129, Torino (TO)",1999-05-31,26.0,admin,divorced,unknown,no,1786.15,no,no,unknown,6,jan,101.0,44,585,8,success,no,LV,50047,fr
BM-00109,Gemma Morricone-Muti,auguste93@example.net,06499 24270,"Via Regina Peñas 6 Piso 1 , Cádiz, 22742",1973-12-14,52.0,management,married,primary,no,-56.89,yes,no,telephone,11,apr,3206.0,30,1,19,failure,yes,AT,64477,pl
BM-00110,John Johnson,livioioppi@example.org,+39 0125075168,"Piazza Adelmo, 8 Appartamento 1, 26034, Drizzona (CR)",1942-03-23,84.0,housemaid,single,secondary,yes,5217.5,yes,no,telephone,15,jan,2447.0,36,580,11,failure,no,US,17797,es
BM-00111,Cynthia Hart,chauvinpaulette@example.org,+33 5 64 91 47 72,"77365 Douglas Stream Apt. 277, Johnmouth, VT 46619",1990-01-18,36.0,retired,divorced,primary,no,-3374.67,yes,yes,cellular,26,dec,1297.0,33,545,2,failure,no,ES,92221,pt
BM-00112,Mr John Foster,godoybelen@example.org,(0118) 4960589,"USCGC Baker, FPO AP 55372",1961-04-20,65.0,retired,single,tertiary,unknown,2496.73,yes,yes,unknown,16,feb,835.0,1,776,3,unknown,no,IT,55843,en
BM-00113,Olaf Hübel,charlene19@example.net,001-575-548-4843x92951,"Piazza Amaldi, 68 Appartamento 3, 05023, Civitella Del Lago (TR)",1968-07-03,57.0,blue-collar,single,secondary,yes,-2985.94,yes,no,cellular,2,oct,2746.0,45,653,0,unknown,no,LV,17804,de
BM-00114,Paco Dimas Arana Rius,hmelton@example.org,+49 (0) 2280 980798,"417 Judith Forks Suite 745, Fischerside, NV 88768",2001-05-14,24.0,entrepreneur,divorced,unknown,no,-2598.89,no,no,unknown,20,aug,1797.0,33,24,6,other,no,HR,68940,it
BM-00115,Camille-Paulette Leclercq,dvan-der-dussen@example.net,+441314960157,"Pasaje Lucio Mate 4 Apt. 74 , Albacete, 39106",1995-01-25,31.0,self-employed,single,secondary,unknown,1144.56,no,yes,telephone,12,aug,,20,589,0,other,no,CZ,10794,es
BM-00116,Nico Fortuny,jortega@example.com,+34984506893,"Pasaje de Segismundo Camps 74, Zamora, 18782",1945-07-27,80.0,blue-collar,married,unknown,yes,-3341.69,no,no,telephone,10,sep,2356.0,45,384,8,failure,no,NL,08642,fr
BM-00117,Bethan Peacock,rachel63@example.org,+49(0)6282 445669,"22, boulevard Édouard Devaux, 94688 Laporte",1975-03-25,51.0,self-employed,divorced,unknown,yes,1698.19,yes,yes,telephone,30,sep,2438.0,40,429,0,failure,no,LV,18914,fr
BM-00118,Cipriano Conte,ninoperini@example.com,2439461882,"Klaudia-Köster-Platz 17-47, 94568 Worbis",,67.0,housemaid,married,secondary,yes,463.39,yes,no,cellular,1,may,2098.0,9,256,0,success,no,MT,85342,pt
BM-00119,Theo Bender,velezesperanza@example.net,001-544-670-0828x82056,"8902 Katelyn Plains Suite 898, Mikeside, AZ 33917",1990-02-02,36.0,blue-collar,married,secondary,unknown,153.29,yes,yes,cellular,22,sep,3358.0,40,997,14,failure,no,EE,72084,it
BM-00120,Nick Lehmann,scholznatalie@example.net,3450227768,"1 Brett Gardens, West Frankmouth, G8F 2BU",1984-08-05,41.0,management,married,primary,no,-3054.8,yes,no,unknown,31,oct,2521.0,39,716,22,unknown,no,LU,96822,pl
BM-00121,Rebecca Booker,larochethibault@example.org,0435418011,"4, chemin de Bazin, 95376 Blanchardnec",1979-04-04,47.0,technician,single,secondary,yes,3192.38,no,no,cellular,27,sep,418.0,35,791,24,other,no,SI,16587,es
BM-00122,Luís Montserrat Sans,leleumartin@example.net,+49(0)9241701462,"avenue Morin, 30587 BodinBourg",2003-06-19,22.0,services,single,tertiary,yes,-1446.92,yes,yes,unknown,18,jun,2571.0,29,716,6,other,yes,SE,26240,nl
BM-00123,Paola Cristoforetti,aaron54@example.com,07 44 11 71 64,"96, avenue Lopes, 14903 Morel-sur-Mer",1949-04-18,77.0,retired,divorced,unknown,yes,-3050.99,yes,no,unknown,23,dec,1174.0,10,909,21,failure,yes,LT,65818,pl
BM-00124,Isaac de Leroux,chema78@example.com,337-698-4498,"204, rue Thibault Normand, 70296 Saint Gilles",2002-08-04,23.0,technician,divorced,tertiary,no,778.83,no,no,unknown,26,mar,142.0,4,736,10,failure,no,DK,30046,en
BM-00125,Manon Lecoq,vasseursimone@example.com,(0191)4960745,"Borgo Vittadello, 23 Piano 2, 95014, Macchia Di Giarre (CT)",,88.0,technician,married,tertiary,yes,1676.94,no,yes,unknown,6,jan,419.0,35,479,15,unknown,no,CZ,69655,de
BM-00126,Adela Daza,nelsonautumn@example.net,+34 945795470,"Unit 1615 Box 6222, DPO AE 90188",1987-06-13,38.0,technician,married,tertiary,unknown,8316.61,yes,yes,telephone,8,nov,8.0,40,109,4,unknown,no,EE,30183,en
BM-00127,Damian Hewitt,noemiguillaume@example.com,(0131) 496 0712,"42, chemin de Labbé, 53201 Barre",1952-04-09,74.0,housemaid,married,unknown,yes,5020.76,yes,no,unknown,26,mar,2034.0,9,263,8,unknown,no,DE,66211,nl
BM-00128,Julie Maillard,flora24@example.net,+39 05220235410,"Vicolo Fabia, 16, 66050, San Salvo (CH)",1947-11-21,78.0,management,married,primary,no,2758.34,yes,no,cellular,8,oct,635.0,23,135,13,other,no,LT,97745,pt
BM-00129,Gregg Miller,launaygilbert@example.net,+44(0)306 9990495,"8739 Campbell Branch, Johntown, DC 57450",1966-04-14,60.0,unemployed,married,tertiary,no,907.97,no,yes,cellular,6,jan,148.0,23,428,10,other,no,PL,05606,it
BM-00130,Éric Le Garnier,caroline04@example.com,+441514960070,"Rosemanngasse 23-25, 64045 Zschopau",2002-04-14,24.0,unemployed,married,primary,no,1618.59,no,yes,unknown,29,oct,835.0,34,468,5,unknown,yes,US,86249,en
BM-00131,Marco Querini-Pacelli,scheuermanntomas@example.com,+49 (0) 6767 395548,"6145 Dennis Viaduct, North Blakeberg, AR 14655",1947-11-23,78.0,unemployed,married,secondary,yes,5499.81,no,yes,telephone,6,apr,,36,305,8,failure,no,PT,57501,fr
BM-00132,Rosel Bien B.Sc.,maurizio26@example.net,8199861843,"Piazza Bersani, 8, 98133, Mili Superiore (ME)",1938-08-22,87.0,technician,single,primary,unknown,-381.82,no,yes,cellular,13,apr,1993.0,34,961,2,success,yes,BG,53969,
BM-00133,Lieschen Hövel,rosarioarmellini@example.com,(07120) 572328,"Studio 23n, Christine Shore, North Gail, DT78 7AS",1953-02-12,73.0,student,divorced,secondary,unknown,-7683.8,yes,no,telephone,7,may,2570.0,22,962,24,unknown,no,LV,79385,de
BM-00134,Jules Laporte,sara38@example.net,+44909 8790452,"42 Andrew Valley, Duncanburgh, L0 4SX",1990-07-04,35.0,student,married,primary,yes,3298.92,no,yes,telephone,18,sep,1900.0,1,256,19,success,no,HR,51480,it
BM-00135,Mr Arthur Blake,irma34@example.org,(417)780-5890,"Viale Maurizio, 974 Appartamento 97, 00023, Arsoli (RM)",1994-02-14,32.0,student,divorced,unknown,yes,10755.25,yes,yes,unknown,7,jun,417.0,37,937,10,success,no,SK,58575,nl
BM-00136,H.-Dieter Ortmann,abateflora@example.net,+34 865 21 05 17,"Stretto Marisa, 9, 19038, Sarzana (SP)",1990-06-13,35.0,housemaid,single,tertiary,no,5011.03,yes,no,unknown,24,oct,3114.0,48,766,23,failure,no,US,20083,it
BM-00137,Vincent Carpentier du Courtois,andre30@example.com,+34952670301,"Iris-Söding-Platz 576, 72498 Bützow",1976-06-20,49.0,housemaid,single,unknown,unknown,696.6,no,yes,unknown,22,apr,1337.0,48,535,1,other,no,CY,26278,fr
BM-00138,Pánfilo del Casado,severinocicala@example.org,+49(0)9480014186,"Flat 06, Chan Parkways, New Simonmouth, E6 1FZ",1940-05-31,85.0,technician,divorced,tertiary,unknown,899.82,yes,no,unknown,18,jan,1324.0,40,341,2,other,no,GR,93131,nl
BM-00139,Ruy Peinado Lamas,fernandezmarcelo@example.net,560-975-2785x42157,"rue Godard, 16954 Delahaye",1946-01-23,80.0,management,married,tertiary,yes,-3708.28,yes,no,cellular,2,jan,1700.0,16,399,9,unknown,no,FR,07299,es
BM-00140,Carly Stokes,albina43@example.com,0575479518,"Vicolo Stella, 237 Piano 2, 89044, Moschetta (RC)",1940-05-06,85.0,services,single,tertiary,yes,,yes,no,unknown,18,oct,445.0,39,143,19,other,no,GB,52680,
BM-00141,Karina Anderson,moechlichenbertha@example.net,+33 (0)4 58 06 40 15,"Studio 2, Tomlinson Plaza, Lake Jamesside, E7 1SG",1973-09-03,52.0,services,married,secondary,yes,1658.44,no,no,unknown,19,apr,2090.0,2,951,8,unknown,no,MT,11117,en
BM-00142,Anna-Maria Stoll,sweeneyjackie@example.org,+34806726747,"Acceso Teresa Tena 7, Asturias, 15449",1993-09-11,32.0,housemaid,single,secondary,no,4713.68,no,yes,telephone,19,feb,2401.0,7,754,15,unknown,yes,DE,71412,pt
BM-00143,Mr Callum Wall,schusterveit@example.org,+34 920 05 99 68,"728, rue Audrey Lambert, 43857 Bertindan",,76.0,technician,divorced,unknown,yes,-2638.27,yes,yes,unknown,2,dec,709.0,32,760,2,failure,no,DK,43033,fr
BM-00144,Sigmund Trapp,bosiojacopo@example.com,+33 (0)3 84 89 04 32,"Plaza de León Villanueva 930 Piso 6 , Burgos, 23441",,41.0,retired,married,unknown,unknown,1096.69,no,yes,unknown,1,apr,608.0,9,136,2,success,no,PT,57551,nl
BM-00145,Quirino Ignacio Ramón Hervás,goenuel47@example.net,+1-774-265-2826x436,"596 Sanchez Falls, Gregoryside, MI 41707",1999-12-09,26.0,student,married,unknown,yes,1109.94,no,yes,unknown,26,may,326.0,45,770,18,other,no,RO,86254,fr
BM-00146,Thibaut Sauvage,braundavid@example.net,+44115 4960167,"Rotonda Ruffini, 87, 09015, Domusnovas (SU)",1975-05-16,50.0,blue-collar,married,tertiary,unknown,-379.99,no,no,unknown,26,apr,2973.0,25,579,16,success,no,SI,32996,en
BM-00147,Epifanio Rodríguez,jalcaraz@example.org,(0141) 4960892,"44, rue Fontaine, 83681 Maillot",1963-05-24,62.0,housemaid,divorced,tertiary,yes,814.32,no,yes,telephone,16,may,2334.0,12,917,20,failure,no,FR,14287,de
BM-00148,Ida Brambilla,ymichel@example.org,+49(0)1815 081541,"8, chemin Schmitt, 62779 Chartier-sur-Mer",2002-03-28,24.0,services,divorced,secondary,no,3191.19,no,no,telephone,3,apr,2415.0,43,26,15,failure,no,SE,03884,pl
BM-00149,Ms Ruth Williams,hedygeisel@example.net,03 86 66 79 36,"344 Haynes Forges, Daveyfurt, N1U 4AX",1970-04-20,56.0,unemployed,married,secondary,unknown,-2915.04,yes,no,cellular,11,dec,2350.0,38,577,2,unknown,yes,US,78087,en
BM-00150,Tracey Storey-Brown,yramos@example.com,+34 926 400 555,"714, rue Renault, 44680 Berthelot",1985-01-04,41.0,services,single,tertiary,yes,5678.76,yes,no,cellular,16,dec,660.0,47,141,13,failure,yes,GB,66828,nl
BM-00151,Octavia Bilbao,cvillalobos@example.org,0630312744,"3338 Adriana Via Suite 360, North Marcusberg, KS 96018",1993-08-10,32.0,services,single,unknown,unknown,-453.33,yes,yes,unknown,27,apr,1389.0,34,105,25,unknown,no,HU,99115,de
BM-00152,Odalys de Mascaró,colinhurst@example.com,0766243451,"Heserstraße 281, 51354 Rosenheim",2004-07-29,21.0,retired,single,tertiary,unknown,2065.91,no,yes,cellular,11,aug,3849.0,42,547,6,other,no,FI,11726,fr
BM-00153,Ricky Palmer,cle-goff@example.com,+44(0)3069990215,"47, avenue Dupont, 36935 Girardnec",1998-08-12,,blue-collar,divorced,secondary,unknown,2076.7,no,no,unknown,26,jul,375.0,20,983,8,other,no,DE,88417,en
BM-00154,Rosa Dionisia Simó Piñeiro,brownleslie@example.com,+34 913297647,"Studio 2, Haynes Crossing, New Jennafort, N0 4GB",1965-06-06,60.0,services,divorced,unknown,unknown,2659.17,no,yes,cellular,29,jun,702.0,11,495,22,success,no,ES,08646,
BM-00155,Antoine Weiss,diazclemence@example.com,+49(0)1494538951,"rue Stéphane Allard, 14857 Gosselin",2006-08-30,19.0,unemployed,married,tertiary,no,3784.0,no,no,cellular,13,jun,3126.0,16,8,5,success,no,DE,39464,nl
BM-00156,Catherine du Gimenez,pastora59@example.net,0421647582,"Piazza Argan, 2, 63074, San Benedetto Del Tronto (AP)",1940-02-13,86.0,self-employed,married,secondary,yes,562.27,yes,yes,telephone,5,jan,2628.0,19,162,4,other,no,CZ,31930,en
BM-00157,Octavia Morán Villaverde,katharinekramer@example.com,(05455) 507953,"Piazza Bembo, 4 Piano 1, 37125, Verona (VR)",1975-02-01,51.0,entrepreneur,divorced,tertiary,unknown,-1522.49,no,yes,cellular,7,jul,1976.0,9,301,10,success,no,BG,34053,it
BM-00158,Frédéric Regnier,ysalom@example.net,+49(0)5626271577,"68047 James Squares, Christopherberg, SC 46896",1989-08-10,36.0,admin,single,tertiary,unknown,3302.84,no,no,cellular,3,oct,926.0,11,391,19,other,no,IE,83484,nl
BM-00159,Friedrich Junck,reillydiane@example.org,01154960042,"Wolfhard-Wagner-Platz 99-18, 59548 Steinfurt",1968-06-24,57.0,housemaid,single,primary,yes,1605.06,yes,yes,cellular,19,aug,,28,667,10,failure,no,SI,72224,pt
BM-00160,Martine Vidal,stephensjoel@example.org,0183098322,"Alameda Ovidio Serna 206, Lleida, 08639",1944-06-12,81.0,blue-collar,divorced,unknown,unknown,-559.35,no,yes,cellular,17,dec,2436.0,12,467,18,unknown,yes,SK,30097,it
BM-00161,Lorenzo Broggini,losadaainara@example.net,+49 (0) 5394 821660,"980 Graham Brook, Hilaryborough, BS6 7SG",1975-05-11,50.0,student,single,secondary,unknown,1000.36,no,yes,telephone,9,mar,1646.0,33,638,0,success,no,CZ,80579,pt
BM-00162,Lolita Lettiere,baudeliobaquero@example.com,+33 4 82 14 13 38,"Rotonda Ansaldo, 33 Piano 0, 08020, Nuragheddu (SS)",2000-10-23,-5.0,blue-collar,married,unknown,no,807.99,no,no,telephone,2,apr,2640.0,5,427,20,success,no,PL,71765,pl
BM-00163,Sig. Telemaco Scialpi,jeffrey40@example.org,+33 (0)1 49 11 81 27,"Unit 4439 Box 9680, DPO AP 46286",1953-06-10,72.0,self-employed,married,primary,unknown,2340.79,no,yes,cellular,6,jan,77.0,14,578,0,success,yes,LV,87959,pl
BM-00164,Eberhardt Schleich-Klemm,kathryn76@example.com,+34826 444 911,"Vicolo Oreste, 659, 98026, Nizza Di Sicilia (ME)",2001-01-21,,unemployed,married,unknown,no,3360.41,no,no,telephone,28,may,3667.0,3,571,17,other,no,GB,66168,en
BM-00165,Deborah Smith,valerie79@example.org,+39 0933741480,"Urbanización de Mauricio Esteban 591, Cádiz, 28946",,43.0,services,single,primary,unknown,7260.26,yes,yes,telephone,28,feb,2274.0,2,531,20,other,no,BG,12961,fr
BM-00166,Asta Bauer-Rudolph,blazquezisa@example.net,(08948) 023909,"Incrocio Amalia, 72 Piano 0, 95128, Catania (CT)",1956-02-14,150.0,admin,divorced,tertiary,no,1737.0,yes,yes,unknown,16,apr,3490.0,36,311,7,failure,no,BE,64833,de
BM-00167,Rachel Ramos,roldanmendez@example.com,0153169180,"2, boulevard Grégoire, 75641 Le Goff",1957-08-11,68.0,housemaid,married,secondary,unknown,-4339.49,no,no,unknown,5,nov,1435.0,9,841,7,success,no,GR,14085,es
BM-00168,Amy Ballard,steeledanny@example.net,0324684111,"Via Nicolò, 5, 58022, Prato Ranieri (GR)",1947-08-24,78.0,management,single,secondary,unknown,,no,no,telephone,12,jun,974.0,34,233,11,success,no,DK,51468,pt
BM-00169,Narciso Cantero Gonzalo,ibarraconrado@example.com,0753528452,"95, rue Maurice, 35182 Huet",1975-08-19,50.0,blue-collar,single,primary,no,-1768.68,no,no,cellular,5,oct,1986.0,37,134,22,success,no,BE,82394,fr
BM-00170,Alessio Lattuada,slecoq@example.com,565-478-9215x4413,"3, avenue de Chartier, 20405 Saint Laurence-les-Bains",,41.0,blue-collar,single,secondary,unknown,1104.22,no,yes,unknown,8,mar,2599.0,42,709,4,unknown,no,MT,42586,en
BM-00171,Malcolm Farmer,wporter@example.com,271-369-9116x07869,"Zänkerstr. 1/4, 11277 Nürtingen",1985-01-23,41.0,unemployed,divorced,unknown,yes,4973.67,yes,no,cellular,2,jul,3467.0,49,116,0,other,no,ES,46851,en
BM-00172,Massimiliano Turchetta,flambert@example.org,+39 0517358105,"Henkstr. 6-3, 11154 Peine",1958-05-02,67.0,technician,divorced,unknown,no,2354.07,no,no,cellular,29,mar,992.0,36,401,6,unknown,no,RO,67304,it
BM-00173,Nicolasa Noriega Álvarez,karstenbender@example.com,02 44 32 37 01,"72, chemin de Maillot, 49404 Saint Simoneboeuf",1956-12-22,69.0,management,single,primary,no,3292.95,no,no,cellular,28,mar,2108.0,47,679,0,other,no,LV,52655,it
BM-00174,Heide-Marie Linke,kellybeck@example.org,+33 (0)1 83 32 96 73,"3, avenue Blanchard, 56514 Gérard",1958-01-21,68.0,technician,single,unknown,unknown,1799.22,no,yes,unknown,7,sep,3720.0,4,775,20,unknown,no,SK,48877,de
BM-00175,Amanda Stey,hayley20@example.org,+39 08525708504,"Cichoriusplatz 1/5, 78547 Greiz",1997-11-14,28.0,student,single,primary,no,1065.18,no,no,telephone,23,mar,2924.0,29,789,10,failure,no,RO,11730,en
BM-00176,Guglielmo Vismara,schaafvincent@example.net,001-759-962-3617x8282,"Vicolo Pirelli, 86 Appartamento 6, 01017, Tuscania (VT)",2004-10-08,21.0,management,single,primary,yes,3522.25,yes,yes,telephone,25,mar,2299.0,25,292,2,success,no,SE,31976,fr
BM-00177,Dr Albert Ahmed,ysaez@example.net,+39 0341828155,"Paseo Osvaldo Sabater 4, Guadalajara, 09014",,80.0,services,divorced,primary,yes,-1767.34,yes,yes,unknown,8,dec,2704.0,28,670,8,success,no,MT,61166,it
BM-00178,Claudine Auger de Morvan,agnes14@example.org,+34828584471,"Via Marisa Colom 74, Cuenca, 23429",1952-08-16,73.0,retired,married,primary,no,2757.86,no,yes,unknown,21,apr,295.0,39,29,2,success,no,IT,11678,pt
BM-00179,Leonardo Tozzi,lorrainewalker@example.org,(334)246-4758,"Junkenstraße 1, 89348 Erbisdorf",1963-01-29,0.0,management,single,tertiary,no,1598.01,no,no,unknown,16,jan,3607.0,15,916,17,success,no,LV,26759,pl
BM-00180,John Anthony,aferrando@example.com,+34878 20 91 41,"36719 Michael Mill Suite 740, Johnnymouth, ID 35253",1946-05-07,79.0,management,married,tertiary,unknown,1900.11,yes,no,unknown,6,apr,583.0,34,377,6,failure,no,GB,09307,pl
BM-00181,Caterina Nohlmans,natividad02@example.org,(04703) 54595,"316 Dale Rue, Kingshire, G7H 3NS",1976-11-09,49.0,self-employed,single,secondary,yes,2643.85,no,no,telephone,5,dec,205.0,45,865,14,failure,no,SE,36742,nl
BM-00182,Aimee Oliver,violaachille@example.org,+33 (0)4 77 91 63 10,"Studio 71m, Perry Centers, West Helenstad, TQ6A 3GZ",,49.0,blue-collar,divorced,tertiary,unknown,4144.37,no,yes,unknown,21,feb,3850.0,34,444,4,other,no,PT,94029,pt
BM-00183,Eva Ocaña Calderon,laurencemaury@example.net,0545723760,"9 Sian Pines, Samanthashire, B2 8GF",1958-11-29,67.0,housemaid,divorced,tertiary,unknown,-5203.0,no,no,cellular,5,may,834.0,47,298,18,success,no,HR,57491,it
BM-00184,Frau Helena Wähner B.A.,lheser@example.org,012230098,"3192 Jessica Alley Apt. 169, Jadeton, MS 24315",1976-02-04,50.0,entrepreneur,married,secondary,no,1199.98,yes,no,telephone,10,sep,861.0,1,256,3,success,yes,US,96650,pt
BM-00185,Alexandra Nieto Alba,pina25@example.org,0369435371,"47, rue Joubert, 65953 Maillard",1968-11-03,57.0,retired,divorced,unknown,yes,2298.19,yes,yes,unknown,15,aug,3214.0,11,563,12,unknown,no,GR,03394,nl
BM-00186,Benjamin Gilbert,cheryl96@example.net,+33 5 49 56 76 43,"Adlerallee 56-44, 34141 Bogen",,69.0,student,single,unknown,yes,,no,no,unknown,23,dec,3727.0,30,850,3,success,no,CZ,26676,de
BM-00187,Gian Semitecolo,xborras@example.org,(0118)4960516,"chemin Marine Normand, 97433 Ramos",1949-06-25,76.0,student,single,unknown,no,6298.68,no,yes,cellular,14,may,1951.0,9,135,6,success,no,IE,97536,nl
BM-00188,Hortense Ollivier,hdidier@example.com,0341572503,"3, chemin Hortense Gomes, 58189 Leblanc",1971-03-25,55.0,entrepreneur,single,secondary,yes,2303.88,no,no,telephone,16,oct,,28,979,12,unknown,no,PL,40622,de
BM-00189,Aimée Raynaud Le Schneider,jacqueline46@example.org,+49(0)0022 64518,"Preißring 33, 68097 Dinkelsbühl",1981-09-15,44.0,management,single,tertiary,unknown,8375.73,no,no,telephone,27,dec,1557.0,48,171,7,unknown,no,LV,88511,nl
BM-00190,Elizabeth Cook,simonetta97@example.net,+39 0213026413,"Camino de Ema Casares 99 Piso 8 , Salamanca, 36109",1955-05-28,70.0,unemployed,single,unknown,unknown,3767.93,no,yes,cellular,31,jan,,17,980,11,unknown,no,RO,01340,nl
BM-00191,Rosenda Berta Recio Sotelo,leigh10@example.net,965.644.0099x913,"Studio 0, Elliott Mission, East Iainberg, W4 8PD",1946-10-16,79.0,unemployed,married,primary,no,284.76,no,yes,telephone,26,nov,2450.0,11,356,2,success,no,IT,79636,pt
BM-00192,Willie Larsen,pmorton@example.org,0551389521,"Karin-Kühnert-Straße 39-53, 93742 Haldensleben",1961-01-20,65.0,self-employed,married,secondary,unknown,-1070.46,yes,no,unknown,18,feb,2581.0,13,413,4,other,no,LT,92544,en
BM-00193,Mariah Harper,ugocimarosa@example.com,653-751-1934,"Plaza de Susanita Aragonés 57 Piso 8 , Salamanca, 48870",1973-04-28,52.0,self-employed,married,unknown,unknown,1836.7,yes,yes,unknown,8,oct,1391.0,47,54,4,unknown,no,BG,27017,nl
BM-00194,Gernot Schüler,calvoxavier@example.net,0151 4960790,"Bolzmannstraße 68-40, 10188 Nürtingen",1987-08-01,38.0,unemployed,married,secondary,unknown,-1127.69,yes,no,cellular,8,jun,3045.0,3,196,22,unknown,no,HU,51392,pt
BM-00195,Pierluigi Bettoni,jake96@example.org,+34 806 86 09 74,"509 Adam Coves, Lake Jack, HS7 6JX",1998-04-02,28.0,management,single,secondary,yes,1089.7,yes,yes,unknown,1,jul,2022.0,32,234,13,other,yes,BE,19463,it
BM-00196,Edward Ziegert,uchittolini@example.net,+1-728-699-0445x3922,"Gudeplatz 56-59, 35215 Dachau",1949-08-27,76.0,unemployed,married,unknown,no,-1908.06,yes,yes,telephone,11,sep,3007.0,19,597,21,unknown,no,LU,16319,it
