transaction_id,customer_id,customer_name,customer_dob,customer_email,customer_phone,customer_address,originator_account,beneficiary_account,beneficiary_name,transaction_type,amount,currency,transaction_date,originator_country,beneficiary_country,risk_score,is_suspicious,aml_flag,ip_address,device_id
TXN-000078,CUST-00541,Kevin Murray,1991-04-05,auroranebot@example.net,+34855800106,"3443 Andrew Course Apt. 939, Lake Susanland, PR 79758",GB75MVYU92124471746542,,Antonio Price,SWIFT,264.61,CHF,2024-11-10 23:15:21,DK,NG,14.8,0,CLEAR,122.30.8.155,fabb6609-7de
TXN-000079,CUST-00190,Duncan Griffiths,1992-08-04,walkergarry@example.org,219-847-0720,"Ruppertgasse 77-26, 06719 Holzminden",ES1446015851743280634615,FR8517320309376184787005050,Franck Guibert,SEPA,118792.06,CHF,2025-07-17 07:32:52,HU,ES,39.0,1,UNDER_REVIEW,10.98.29.50,
TXN-000080,CUST-00684,Charles Valdez,2002-01-03,golinoiolanda@example.net,(0113) 496 0204,"111 Larson Ridges, North Linda, NE 44717",ES1365198253092511426258,GB02OHSB21962071002194,Charlotte Leclerc,INTERNAL_TRANSFER,443.81,USD,2025-06-24 16:50:21,IT,DE,31.6,0,CLEAR,156.211.170.196,9c4c37b3-2ca
TXN-000081,CUST-00331,Frederick Blackburn-Nicholson,1963-12-22,jamesdowns@example.org,3755883730,"2200 Mitchell Mews Suite 597, North Joyside, HI 21216",GB30PQDC37995635315313,ES8063631797062397265273,,SEPA,190.06,CHF,2024-05-24 23:35:07,KP,HU,15.0,0,CLEAR,49.66.172.219,b134b58f-083
TXN-000082,CUST-00876,Joan Hale,1992-01-09,rachael29@example.org,+39 03216873970,"Alameda Toño Girón 129, Alicante, 03625",FR8780686717731806325431074,GB58WOSX90772625701658,,SWIFT,3950.85,USD,2024-06-10 01:48:49,KW,SY,26.1,0,CLEAR,49.68.58.171,93423b4f-8ad
TXN-000083,CUST-00306,Gabriela Randolph,2004-08-07,susanita01@example.com,09055 281832,"Walterallee 5355, 40155 Neuss",IT07Q1788479513711624112412,FR5923804682756704310385695,,SWIFT,2447.17,EUR,2025-11-23 21:27:49,PT,NL,61.4,0,CLEAR,148.226.52.74,87b8f95c-b26
TXN-000084,CUST-01132,Tom Zobel-Jäkel,1993-12-28,spatel@example.org,+44131 496 0472,"Via Rosa, 2 Appartamento 5, 98060, Basico' (ME)",DE95238055257828410672,FR0852088547492975170281406,Riccardo Novaro,CASH_DEPOSIT,2561.46,CHF,2025-03-18 18:02:53,EE,IN,9.0,0,CLEAR,44.125.85.88,
TXN-000085,CUST-00632,Aleksandar Carsten MBA.,1985-12-26,ulee@example.net,+39 3512562655,"Matthäiallee 83, 74266 Rottweil",IT31C2347851961064628792326,DE66870494787300244714,Patrick Lagarde,CASH_WITHDRAWAL,26.35,EUR,05/17/2025,IE,IT,7.5,0,CLEAR,113.232.224.110,1114e0da-f87
TXN-000086,CUST-00512,Paulina Roero,1983-01-09,bessondenise@example.net,+39 3534429027,"Klingelhöferstraße 50/94, 83219 Prenzlau",DE31544518952028457652,GB08GEQH38988816711207,Marlis Klotz,SEPA,438.01,EUR,2025-10-24 02:55:33,LV,DK,40.2,0,CLEAR,165.121.4.81,be94f1cb-075
TXN-000087,CUST-00833,Omar González Meléndez,1954-08-03,yvazquez@example.org,2769031089,"PSC 0140, Box 1193, APO AP 26718",GB90VLAC24955289389119,GB88QGWG42801387592712,Hildegund Hamann-Pieper,SWIFT,801.54,USD,2024-10-06 22:17:57,LV,BR,59.1,0,CLEAR,52.29.43.4,22cb2720-850
TXN-000088,CUST-00363,León Poncio Armas Blanca,1973-11-22,cecile94@example.net,+33 5 54 46 31 75,"Studio 16C, Trevor Divide, Matthewsshire, G1 3PH",IT07M1367499465796784271147,FR7932010170269524991187734,Leandra Vargas Jurado,ACH,341546.86,EUR,2025-11-05 07:50:40,RO,GR,74.3,1,SAR_FILED,33.33.130.251,
TXN-000089,CUST-00844,Ernest Bennett,1942-10-07,diana27@example.com,+44121 4960671,"Stretto Crisafulli, 866 Piano 5, 82032, Cerreto Sannita (BN)",IT26B2559056165565033349114,GB03KFAR50769864079056,,INTERNAL_TRANSFER,8609.03,USD,2026-04-21 04:42:28,KW,,31.2,0,CLEAR,38.65.35.41,34b6685d-acd
TXN-000090,CUST-00222,Carina Marí Parra,1954-01-15,gargallolucio@example.com,996-839-1919x5419,"484 Adams Island, South Joanne, PR8 8GA",ES5482973748969083572324,,Margaud Andre,ACH,-138.39,EUR,2025-04-25 08:29:05,BG,GR,80.8,0,CLEAR,103.166.86.63,291c0da1-a56
TXN-000091,CUST-00023,Ms Amy Burrows,1957-01-07,jneureuther@example.com,+33 (0)3 57 24 20 44,"Plaza de Bartolomé Blanes 59, La Rioja, 24818",ES8716231981898471391559,ES4463632123476490785158,,INTERNAL_TRANSFER,314.97,CHF,2025-09-11 05:38:19,AU,CZ,54.7,0,CLEAR,23.226.18.113,2518ec09-efd
TXN-000092,CUST-00457,Alexandra Seidel,1942-09-08,herasjose-luis@example.net,0494183760,"4, rue Isaac Navarro, 80424 Fontaine-la-Forêt",GB22YPPX65612481569857,ES8300272063459112382965,Christiane Bertin,WIRE_TRANSFER,60283.55,USD,2025-04-09 15:23:18,SK,CZ,39.3,0,CLEAR,148.247.19.235,5e1b015f-6a1
TXN-000093,CUST-00571,Hélène-Aimée Simon,1984-04-28,victoriaborrell@example.com,+44118 4960206,"Strada Nanni, 9 Piano 7, 51016, Nievole (PT)",GB38WGGZ44762639343626,GB18AJIH97359710725636,Paulina Jaén Beltran,INTERNAL_TRANSFER,-672.96,EUR,2025-02-08 22:34:45,MT,LT,28.8,0,CLEAR,2.53.93.2,e88188c3-788
TXN-000094,CUST-01044,Olimpia Pilar Arroyo Adadia,1974-08-18,anastasie52@example.net,001-324-728-7572,"Via de Matías Arregui 57, Las Palmas, 19541",DE23948562572870320320,FR8842761707587771215134228,Klaus-Dieter Adolph B.A.,ACH,650.15,JPY,2026-04-25 14:23:08,BG,LV,40.0,0,CLEAR,215.224.133.143,5422ea97-e32
TXN-000095,CUST-00237,Haroldo Pereira Camino,1950-10-11,qrivas@example.com,0139509759,"450 Lorraine Rapids, Greenview, L61 3GR",FR8542147649251583776749961,FR1959266108573278814761742,Kieran Gray,CASH_WITHDRAWAL,523387.32,USD,2024-11-21 03:54:38,LT,IR,37.8,1,ESCALATED,17.134.253.112,836f224b-0b8
TXN-000096,CUST-00223,Nicolas Peltier,1978-12-23,jaroslaw91@example.net,772-926-0164,"Rambla de Héctor Esteve 5 Puerta 1 , Murcia, 02174",GB36MDAF77697499564122,GB14GDAW30372368314727,Bertrand Brun,SWIFT,1924.43,CHF,2025-05-05 12:31:36,HU,IT,3.7,0,CLEAR,190.63.158.92,73137fa5-dc1
TXN-000097,CUST-00643,Anita Kade-Anders,1983-03-10,fricart@example.net,0161767893,"Stretto Boccaccio, 266 Piano 6, 75025, Policoro (MT)",DE23375738395972466572,,Ignazio Brichese,ACH,44057.59,JPY,2024-10-21 17:41:41,LV,LB,27.6,0,CLEAR,21.139.153.202,19d4d39a-7df
TXN-000098,CUST-00789,Georges Lacroix de Moreau,2000-03-22,hannespaffrath@example.org,661-493-1837x45508,"Pasaje de Prudencia Cantero 2, Málaga, 07908",GB76UDGL24787125521376,GB73HZPK48214565328632,Odette Albert,SWIFT,16785.67,USD,2026-03-17 09:12:38,CH,PT,17.1,0,CLEAR,165.201.211.234,028bffb6-c52
TXN-000099,CUST-00894,Ernest Holden,1969-11-02,peltierlucy@example.org,+39 35168466850,"Seifertplatz 45-56, 08562 Fulda",GB74QRJQ52008943468105,DE78851017490753998935,Marica Ziegert,WIRE_TRANSFER,93469.57,JPY,2025-12-07 10:45:40,HU,IT,9.9,0,CLEAR,136.245.74.248,3f64e5ee-bcc
TXN-000100,CUST-00404,Michelotto Santi,1950-04-14,ffaure@example.org,+33 6 73 71 58 69,"Canale Randazzo, 37 Appartamento 37, 38070, Tavodo (TN)",ES6737702851961159408215,,Felizitas Hornig,CASH_WITHDRAWAL,817.29,CHF,2024-12-22 23:41:02,HK,NG,30.4,0,CLEAR,73.36.197.173,0c746518-6bf
TXN-000101,CUST-00677,Grace Metcalfe,1964-01-11,tolson@example.net,0518792287,"71, rue Anastasie Maillot, 69146 Guyon-la-Forêt",ES6712094818139890983780,GB03VRFA43397189569070,Dr. Herlinde Barth,SWIFT,25021.2,EUR,2026-02-05 22:33:09,KP,VE,74.0,1,ESCALATED,48.117.153.218,8ab20bf4-196
TXN-000102,CUST-00616,Tracey Nash-Watson,1951-10-29,filippo00@example.com,+33 (0)4 72 26 54 61,"8861 Brown Mountain, Jonestown, MT 83540",GB42AIRS13824967183258,GB96ZHRN87007942007494,Felicia Garcia Vicens,SWIFT,4459.3,GBP,2024-11-21 22:40:40,PT,LB,16.7,0,CLEAR,68.121.209.149,1f7b6b19-b2c
TXN-000103,CUST-00669,Dr. Loni Pärtzelt,2000-06-05,katarina74@example.org,+34920 53 79 50,"Plaza de Valeria Agustí 96, Valladolid, 26741",IT26C1807156956201753703045,GB64CTUJ33750479303614,Melissa Donatoni,ACH,251.88,GBP,2025-10-09 03:40:25,VE,CY,44.2,0,CLEAR,97.103.123.170,10a71298-bef
TXN-000104,CUST-00393,Valerio Leonardi,1997-12-17,erin70@example.com,+34806 56 64 18,"103, avenue Élisabeth Pons, 40105 Leclercqboeuf",GB97SZAX36133254110760,IT39Z5431735058319971791100,Anouk Rodriguez,ACH,5219.5,CHF,11/03/2024,BR,IE,26.5,0,CLEAR,222.36.50.18,6e8d0018-a04
TXN-000105,CUST-00357,Elizabeth James,1982-04-18,josephinedelmas@example.net,567.369.9150x785,"392 Kelly Orchard, Lopezberg, AS 06277",GB68EJSN85498227495450,IT45S2038806533315377959959,Ing. Cathrin Döhn,SWIFT,1083.4,JPY,2024-07-10 21:13:14,NG,KW,44.2,0,CLEAR,209.89.163.88,a3863cd1-00f
TXN-000106,CUST-01123,Frédérique Dupuis du Guyon,1995-03-20,andreegonzalez@example.org,+49(0)1508124739,"Hans-Theo-Hölzenbecher-Platz 9425, 23024 Artern",ES2526153473552896112233,IT78M5596309938425304289731,Anouk Brun du Hamel,INTERNAL_TRANSFER,11300.54,EUR,2025-09-15 21:14:18,SK,MT,37.7,0,CLEAR,187.249.252.226,52630028-2dd
TXN-000107,CUST-00431,Otilia Uría Sáez,1979-11-03,galanisidoro@example.org,+33 5 40 34 66 92,"Kata-Caspar-Ring 48-15, 89567 Mallersdorf",FR1757546027341514888143111,DE50083535444392840445,,ACH,130.29,JPY,01/25/2025,SK,HR,18.2,0,CLEAR,204.24.90.41,c2db6aab-fd4
TXN-000108,CUST-00660,Kelly Jones,1980-03-27,vscalera@example.org,+49(0) 663778052,"Viale Paloma, 75 Piano 8, 63088, Montemonaco (AP)",IT14A9022599996636186371597,ES5341218209702316433481,Julien Paul,ACH,1221.67,CHF,2026-01-19 16:57:53,ZA,,22.0,0,CLEAR,110.146.227.59,210f2a8a-1c5
TXN-000109,CUST-00438,Guiomar Fábregas Castillo,1961-05-20,mcuenca@example.net,(03874) 302716,"Viale Scandone, 851 Piano 9, 01033, Civita Castellana (VT)",GB69FTXN76291603248413,,Chantal Tessier,SWIFT,558.82,CHF,2025-02-27 03:26:51,GB,NG,5.0,0,CLEAR,186.110.179.26,3516567d-40b
TXN-000110,CUST-00174,Michael Brady,1963-09-09,anastasiemorel@example.org,+49(0)2577 711837,"Flat 20, Edward Hill, New Deborahburgh, B4 7QG",GB03WBVR37081647090063,GB31LHGC06005313122068,Erica Sims,CASH_WITHDRAWAL,-12278.67,JPY,05/30/2024,KW,GR,26.5,0,CLEAR,103.148.139.162,1b1b4cd7-36b
TXN-000111,CUST-00687,Eugene Price,1955-04-15,florentina95@example.org,664.397.1892,"Rotonda Federico, 17 Piano 6, 38051, Olle (TN)",ES7838903091436391025743,GB56MGUB39752450864035,,WIRE_TRANSFER,2400.92,USD,2024-12-19 17:09:28,VE,KP,10.8,0,CLEAR,112.221.124.172,aff628bc-cd2
TXN-000112,CUST-00461,Natalia Migliaccio,1970-05-26,kanechad@example.org,+1-923-621-2983x3816,"29 Leon Heights, Morganborough, WN7 5RR",GB03PONQ96270661498282,DE93674746897152732300,Sig.ra Melina Pirandello,INTERNAL_TRANSFER,10771.43,USD,2025-10-05 01:59:45,NG,,5.1,0,CLEAR,206.252.51.100,fcce3ef8-a41
TXN-000113,CUST-00095,Belinda Frederick MD,2005-05-27,araceli75@example.net,+1-466-633-7050x2497,"1 Simmons Radial, New Roychester, S44 9NS",ES2211952436402701168646,GB47FLFW23728179323023,Dipl.-Ing. Luzie Scholz,CASH_DEPOSIT,326.55,CHF,2024-06-18 12:52:29,FI,,34.7,0,CLEAR,213.80.231.192,
TXN-000114,CUST-00933,Guillaume Andre,1942-05-03,wjones@example.org,8406901380,"665, chemin de Gomes, 30469 HoareauVille",DE57510762091843579786,ES0830505057397691567164,,ACH,4274.96,JPY,2024-11-27 14:57:55,IR,NL,33.8,0,CLEAR,97.37.49.211,db576a7f-c8e
TXN-000115,CUST-00787,Samuel Atkins,2008-01-26,carolineferreira@example.com,+34 988333211,"56, chemin Chartier, 60786 Saint Élisabethdan",GB17ZWKH99156686334141,GB27CKXS31952569040983,,ACH,241.39,CHF,2025-05-01 03:04:30,SE,SY,30.8,0,CLEAR,192.116.117.7,cbebb43f-ef1
TXN-000116,CUST-00012,Fabia Canetta,1940-12-11,william43@example.com,+34973294209,"Trappstr. 53-77, 52330 Neustadt am Rübenberge",ES8664208656756618443861,GB62KYZS04729277423330,Mikhail Zimmer,INTERNAL_TRANSFER,33.94,EUR,2025-05-12 04:03:36,RO,FI,3.7,0,CLEAR,59.85.201.164,0e6bbde0-ed0
TXN-000117,CUST-00361,André Lemaire,1984-07-11,ocondoleo@example.net,+33 1 60 13 67 49,"64 Owen Crest, North Adrianfort, SG8H 9YY",FR1141926764921518260688871,IT71S8131292087510293218401,Heidi Stephens,INTERNAL_TRANSFER,5605.34,JPY,2025-01-12 05:57:13,US,CZ,10.1,0,CLEAR,193.0.11.55,f21f9823-f23
TXN-000118,CUST-01142,Britt Rust MBA.,1961-08-07,heiderosedippel@example.net,503.724.3298,"Bettina-Hermighausen-Ring 3-7, 14628 Bernburg",ES4243598926256609314181,ES6686151554234016361128,Macario Segismundo Tovar Bustos,CASH_DEPOSIT,1165.56,EUR,2026-02-17 07:23:00,CA,ES,6.1,0,CLEAR,50.12.59.255,e585a0a5-195
TXN-000119,CUST-00952,Jérôme Traore,2006-02-22,lsinisi@example.org,+49(0)8222694053,"Pasaje Paulino Solís 744 Puerta 3 , Santa Cruz de Tenerife, 06697",DE55651113129014870682,FR6078816093068538909728321,Jiri Kitzmann-Birnbaum,SEPA,32.41,EUR,2024-08-30 05:29:24,LB,,50.9,0,CLEAR,21.116.154.202,e9fedd48-568
TXN-000120,CUST-01034,Jacopo Mannoia,1960-04-12,rahmanshirley@example.com,+44121 496 0807,"Piazza Sbarbaro, 24, 12072, Camerana (CN)",FR5850167318826170243765456,,Aaron Griffiths,ACH,60.36,JPY,2024-10-26 22:47:32,PG,GB,6.0,0,CLEAR,156.30.107.148,6f180343-bf4
TXN-000121,CUST-00973,Bartolomé Falcó,1943-01-21,vbernier@example.org,0292018374,"256 Anderson Coves Apt. 225, Port Gabrielleton, TX 45346",FR3890674471639282341436371,ES3689239231260432609310,,ACH,32877.56,GBP,2025-01-14 21:59:40,GB,MM,64.9,1,SAR_FILED,51.156.207.115,38c6430f-3b3
TXN-000122,CUST-01068,Maria Torres,1965-01-16,uhentschel@example.org,+44(0)113 4960005,"Flat 91B, Howard Overpass, Albertport, E0 5QQ",ES8798953439611291093371,,Lisa Turner,ACH,213.49,USD,2025-03-04 17:47:08,KP,BG,65.6,0,CLEAR,196.206.216.219,20b99830-0b3
TXN-000123,CUST-00159,Victor Manuel Olivera-Paz,1983-02-24,ajones@example.net,+39 038294240,"Rambla Urbano Vergara 78 Piso 9 , Castellón, 13062",GB02FSGS08788443448123,GB02RHJB24240338105955,Stacey Baker,SEPA,5441.84,GBP,2025-02-26 23:55:48,BG,GB,38.6,0,CLEAR,50.223.144.183,d0e04655-a03
TXN-000124,CUST-00688,Bradley Williamson-Page,1985-01-06,pascarellafiamma@example.com,+34 874735439,"Urbanización de Luna Roura 82, Madrid, 12895",FR9422397240422693121637618,GB19XYZA91660100231429,Alexandra Conner,CASH_WITHDRAWAL,1453.56,JPY,2025-12-20 08:48:17,RO,BG,6.4,0,CLEAR,186.212.23.22,7afd2923-23a
TXN-000125,CUST-00309,Maria Jones-Smith,1987-05-19,almazanpaloma@example.org,+1-541-886-2030,"73, rue de Marin, 21212 Henry",DE86519515109226859262,ES3249451475410225267711,Vittoria Ligorio,CASH_DEPOSIT,2449.26,CHF,2026-02-08 08:59:11,BE,IE,11.3,0,CLEAR,72.41.139.183,51beadc1-5a4
TXN-000126,CUST-00439,María Cristina Mínguez Chacón,2002-12-27,fdias@example.net,0835836198,"Plaza de Herminio Alemany 88, Baleares, 04904",DE31524728633302126065,GB88WDVS17920252131096,Mr Damian Reid,WIRE_TRANSFER,697.18,CHF,2025-03-03 02:26:55,YE,FI,37.7,0,CLEAR,12.202.200.149,71a84189-565
TXN-000127,CUST-01112,Czeslaw Bonbach,1942-07-03,markfrost@example.com,+34973 849 843,"9, rue Noémi Lecomte, 51733 Saint Anaïs",GB23XRTC77566205634111,,Alla Henck,ACH,1066.31,CHF,2025-09-17 08:45:55,CY,LT,8.9,0,CLEAR,105.180.20.42,c1ab6398-02c
TXN-000128,CUST-00861,Andrew Smith,2006-09-25,zarlinomonica@example.com,5517405468,"6, boulevard Eugène Gaudin, 97429 Sainte Christiane",IT62B4227113322889857254596,,,ACH,43.37,JPY,2024-09-11 15:27:45,ES,DK,33.7,0,CLEAR,220.103.127.255,9b5c4b58-9c4
TXN-000129,CUST-01180,Mercedes Cagnotto-Anguillara,1992-06-06,ortmanndominic@example.com,+49 (0) 4214 955112,"Callejón de María Carmen Salamanca 81 Apt. 54 , La Rioja, 41611",ES0327589551687409038021,DE51629613671577871121,Émilie Maréchal,ACH,225565.24,EUR,2026-03-28 07:29:56,IR,PG,25.0,0,CLEAR,85.234.68.108,bdc4d680-b3c
TXN-000130,CUST-00027,Richard Meyer,1950-03-20,kirsty09@example.com,(467)330-3064x421,"Trubstraße 9-4, 20165 Eckernförde",GB60LNPP82659608931992,DE45502727516480727910,Neil Burton-Kaur,INTERNAL_TRANSFER,301.29,CHF,2024-07-20 00:20:40,DE,LV,17.5,0,CLEAR,141.213.49.123,f8c43f7a-30e
TXN-000131,CUST-01119,Jack Turner,1974-06-18,dbanks@example.com,0489868512,"38, avenue de Weber, 36965 Couturier-la-Forêt",ES0391111096179817890463,GB26YORM13715766053844,Fabio Ribera-Hernández,INTERNAL_TRANSFER,3049.8,JPY,2025-06-22 20:50:51,HK,KW,13.4,0,CLEAR,221.68.12.85,ca5edf38-274
TXN-000132,CUST-00450,Sig.ra Iolanda Donatoni,2007-10-31,poconnor@example.com,001-862-562-6582,"196 Hood Estate, Jamesland, AK 57834",GB47UYSE09819602752334,GB25RHXY64041209117911,Holly Lawrence-Green,CASH_WITHDRAWAL,448.25,CHF,2026-01-01 15:59:52,CZ,JP,36.9,0,CLEAR,170.212.246.187,059ef8d8-cba
TXN-000133,CUST-00797,Cruz Rivas Perez,1983-05-27,julesleger@example.org,029 2018 0990,"Unit 5799 Box 8028, DPO AP 33858",GB10GTAR08823513052312,DE61473158477686342346,,CASH_WITHDRAWAL,466.14,CHF,2024-06-20 05:55:36,JP,FR,16.8,0,CLEAR,147.241.2.194,b8d8f272-f42
TXN-000134,CUST-00958,Laetitia Julien,1947-08-20,kbourgeois@example.com,(01720) 84964,"Strada Filippo, 46 Appartamento 63, 03019, Supino (FR)",GB80AKWA53795381649383,GB09RIWT19665533077046,Christopher Murphy,CASH_DEPOSIT,11787.23,JPY,2025-03-10 03:26:44,LB,GR,59.5,0,CLEAR,112.87.29.216,db29920a-c88
TXN-000135,CUST-00807,Christophe Antoine de Joubert,1942-12-24,banosadoracion@example.org,0426556185,"87, rue de Besson, 79205 Saint Benoît",GB84EDKW63213580040104,GB71IKWT64229712529671,Filippa Smirnoff,SWIFT,2015.02,JPY,2026-04-19 04:22:37,HK,FR,33.6,0,CLEAR,24.250.50.99,39d00762-7b9
TXN-000136,CUST-00172,Hans Roht,1985-03-01,jordanabermejo@example.org,+33 (0)3 62 03 76 37,"7281 Jeffery Lakes Suite 798, Port Ricardo, CA 36917",FR9024912711307240787541815,FR8732686850745106634362948,Nadia Rismondo,SEPA,8075.76,CHF,2024-11-06 05:03:15,VE,FR,13.1,0,CLEAR,143.238.179.215,e5228d31-0d9
TXN-000137,CUST-00373,Brenda Spencer,2000-05-03,zpou@example.org,+441632 960473,"Studio 49s, Neil Ferry, Coxbury, N12 5TF",GB95VPNK02412095790737,GB80BASV43882211457758,Ing. Gretel Mielcarek B.Sc.,WIRE_TRANSFER,116.42,GBP,2025-06-21 16:41:36,IE,CA,32.3,0,CLEAR,53.91.250.67,dd7902fc-db6
TXN-000138,CUST-00434,Claus-Peter Langern,1985-02-26,jean03@example.net,+34955 313 614,"Acceso de Susanita Muñoz 79, Granada, 13489",GB58SQWK91679541072728,DE13982474140703491074,Matthew Smith,ACH,841.12,GBP,2025-04-16 07:30:17,LU,SI,14.1,0,CLEAR,82.33.5.193,8f8d4107-c4d
TXN-000139,CUST-00777,Calixto Ferrándiz-Rosales,2002-10-05,antonmuehle@example.com,(0808) 157 0666,"PSC 4942, Box 9659, APO AE 90065",GB11IENR34414978266128,FR2258575676670806129439852,Paulina Magnani,CASH_WITHDRAWAL,166.48,CHF,03/25/2026,LT,PG,8.9,0,CLEAR,188.144.170.75,767a92b7-018
TXN-000140,CUST-00964,Devin Andersen,1962-12-30,ariana50@example.org,+34 983038287,"40 Johnson Flats, North Davidberg, E8B 3EU",GB57QOMB14672384979162,ES7902232883774419754661,Pauline Caron,WIRE_TRANSFER,1054.86,JPY,2025-03-29 16:23:51,HU,BE,18.8,0,CLEAR,39.176.39.13,4d81c859-949
TXN-000141,CUST-00460,Isidora Alondra Pacheco Chaparro,2000-04-28,alain25@example.net,+39 0583868129,"Ziegertallee 7/2, 67929 Darmstadt",ES2459959961002311775331,GB39XMYN10941017590251,Florinda Cañas Folch,SEPA,6622.79,USD,2025-08-11 17:46:10,IR,LV,12.4,0,CLEAR,123.128.7.201,bdfdcc7b-338
TXN-000142,CUST-00064,Calogero Armani,2005-08-03,arthurtaylor@example.org,0981528733,"Vicolo Zaccardo, 721 Appartamento 22, 43053, Strela (PR)",GB05BTRK03446512418938,IT76Q4690819740056435023850,Alan Nelson,CASH_DEPOSIT,296.44,USD,2025-03-10 13:48:45,MM,IT,3.0,0,CLEAR,209.33.175.165,6a8eb758-f32
TXN-000143,CUST-00313,Karen Anderson,1943-02-27,promero@example.com,04 63 30 00 38,"Piazza Pederiva, 72, 43029, Castione De' Baratti (PR)",GB09TLLG56033190368900,ES1130102724055934296711,Joshua Simpson,CASH_DEPOSIT,36285.11,USD,2025-10-19 12:53:42,FR,IR,16.2,0,CLEAR,163.134.75.247,5def5cc2-f10
TXN-000144,CUST-00235,Juan José del Montaña,1977-02-19,reedrobert@example.net,0228328348,"Studio 20p, Brooks Motorway, North Dawnton, FY9 4DB",DE72967066703362680408,DE73095493059660186487,Josette-Corinne Weber,SWIFT,65.85,USD,2024-11-27 07:12:48,AU,VE,17.4,0,CLEAR,183.159.142.10,ccb1dc1e-47d
TXN-000145,CUST-00525,Dr. Elizabeth Duncan MD,1964-11-30,micaela90@example.org,(05427) 707070,"Bohlanderstr. 94, 17244 Norden",GB78HUFE90310287950830,,Eduardo Alegre-Osuna,INTERNAL_TRANSFER,345.48,GBP,2026-03-23 03:55:45,CA,YE,32.5,0,CLEAR,183.130.162.255,719db54f-81c
TXN-000146,CUST-00235,Maureen Tyler,1968-08-09,jluna@example.org,(05565) 749025,"019 Lindsey Pass, Shelbyfurt, MP 76874",GB87VXEM11398986818097,ES5388754394353537513765,Jonathan Melendez,INTERNAL_TRANSFER,53.12,USD,05/05/2025,GR,ZA,35.0,0,CLEAR,23.95.6.158,91c069ee-3ad
TXN-000147,CUST-01186,Dr Tom Jackson,1981-06-30,lukas11@example.com,+33 7 83 27 02 16,"Olga-Beer-Straße 2, 28866 Dachau",FR0883415599910157676472298,GB63EASS57657289413475,Stephanie Riley,WIRE_TRANSFER,3052.9,GBP,2026-03-04 17:15:12,SK,AT,18.6,0,CLEAR,56.148.144.228,24a887a1-f41
TXN-000148,CUST-00813,Ildefonso Vives,1979-06-06,cirillo54@example.org,347-573-2449x1342,"Stretto Adele, 140, 23012, Castione Andevenno (SO)",ES8978274117674124151315,,Mohammed White,SEPA,84950.52,USD,2025-12-13 02:27:39,MX,SY,66.7,1,SAR_FILED,178.94.238.218,ecbb1aac-e46
TXN-000149,CUST-00498,Ester Falcón,1985-04-11,aguilojose-luis@example.org,37703347224,"306 Abigail Point, Lake Antony, S4 9JQ",FR4582434776958741314675361,GB85OKVD56277963044836,Erica Leonard,WIRE_TRANSFER,100.76,GBP,2025-03-10 01:47:48,IN,YE,64.5,0,CLEAR,60.72.239.37,0dfc73c1-e99
TXN-000150,CUST-00248,Mrs Natasha Williams,1979-04-02,kayleighgriffiths@example.net,0362980065,"Rotonda Adelasia, 432, 28838, Carciano (VB)",FR6538300081867024403304166,GB55XICC18600892196394,,INTERNAL_TRANSFER,274.14,JPY,2025-04-17 03:40:33,NG,ZA,32.3,0,CLEAR,33.127.232.188,198493ce-33e
TXN-000151,CUST-01092,Lidia Maderno,1946-08-25,christine48@example.net,0141 4960076,"Cindy-Barth-Straße 2757, 52118 Freising",FR6593126978930746452059960,DE49387875357788116162,,ACH,1040.22,GBP,2026-04-05 12:40:16,IT,,31.6,0,CLEAR,105.241.146.151,
TXN-000152,CUST-00699,Jeff Jackson,1973-06-13,apujol@example.com,(744)685-9592x24839,"32, avenue de Dubois, 40526 Gérard",FR6110433187510979215835034,DE13694596488319213424,Dino Trentini,WIRE_TRANSFER,2486.22,CHF,2024-09-18 16:10:57,NL,CH,40.7,0,CLEAR,152.130.50.29,9798739e-da7
TXN-000153,CUST-00888,Nayara Yéssica Sáenz Gallart,1940-07-02,georgemurray@example.net,0116 496 0270,"Angelika-Mans-Straße 95-24, 86667 Heinsberg",IT94K8193242687741865205756,GB65TRGM52037583094515,Laurenz Heydrich,CASH_WITHDRAWAL,100.7,CHF,2024-11-16 00:25:23,JP,AT,40.5,0,CLEAR,158.163.151.151,
TXN-000154,CUST-00042,Emigdio Barceló-Anglada,2003-05-25,lstorladi@example.com,+34826050922,"Flat 0, Todd Circle, Lewisside, WF3 5PG",IT74X5806601382412704938620,DE95485157919711121259,,CASH_DEPOSIT,191.17,JPY,2024-05-29 13:58:00,SY,FI,15.1,0,CLEAR,194.173.102.95,75d9704d-5fe
TXN-000155,CUST-01103,Bethan Graham-Hutchinson,1991-02-22,martinbaeza@example.com,+34887 24 29 56,"Flat 24, Harrison Greens, South Owenshire, HS8 2BY",FR8028936543588418343740182,FR6527955969051502675512542,Éléonore Chrétien-Simon,INTERNAL_TRANSFER,55088.43,CHF,2026-01-28 06:38:57,BG,IR,19.0,0,CLEAR,167.77.153.251,bb1fdb98-6f5
TXN-000156,CUST-00550,Joanna Foster-Jones,1960-09-24,olivermax@example.net,+33 (0)3 10 82 49 83,"Piazza Buonauro, 832, 91016, Napola (TP)",ES7723244123361328507251,FR8486376731625265469681579,Lee Tate,CASH_WITHDRAWAL,1827.21,USD,2025-04-08 10:27:59,CA,US,70.8,0,CLEAR,32.26.19.103,ea224efd-65e
